,Authors,Title,Year,EWE,ContextEWE,Country,SpeciesBinomial_adj,G_SpeciesGrouped,Kingdom,Type,Frequency,SampleSize(N)
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Sisyrinchium angustifolium,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Hieracium venosum,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Lobelia cardinalis,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Hieracium venosum,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Lobelia cardinalis,Angiospermae,Plantae,"temperature, precipitation",1,NA
146,"Martinez, Jose E.; Jimenez-Franco, Maria V.; Zuberogoitia, Inigo; Leon-Ortega, Mario; Calvo, Jose F.",Assessing the short-term effects of an extreme storm on Mediterranean forest raptors,2013,Y,Y,Spain,Accipiter gentilis,Aves,Animalia,Storm,1,NA
146,"Martinez, Jose E.; Jimenez-Franco, Maria V.; Zuberogoitia, Inigo; Leon-Ortega, Mario; Calvo, Jose F.",Assessing the short-term effects of an extreme storm on Mediterranean forest raptors,2013,Y,Y,Spain,Aquila pennata,Aves,Animalia,Storm,1,NA
146,"Martinez, Jose E.; Jimenez-Franco, Maria V.; Zuberogoitia, Inigo; Leon-Ortega, Mario; Calvo, Jose F.",Assessing the short-term effects of an extreme storm on Mediterranean forest raptors,2013,Y,Y,Spain,Buteo buteo,Aves,Animalia,Storm,1,NA
85,"Newell, Mark; Wanless, Sarah; Harris, Michael P.; Daunt, Francis",Effects of an extreme weather event on seabird breeding success at a North Sea colony,2015,Y,Y,Scotland,Phalacrocorax aristotelis (shags),Aves,Animalia,Wind,1,104
85,"Newell, Mark; Wanless, Sarah; Harris, Michael P.; Daunt, Francis",Effects of an extreme weather event on seabird breeding success at a North Sea colony,2015,Y,Y,Scotland,Uria aalge (guillemots),Aves,Animalia,Wind,1,828
85,"Newell, Mark; Wanless, Sarah; Harris, Michael P.; Daunt, Francis",Effects of an extreme weather event on seabird breeding success at a North Sea colony,2015,Y,Y,Scotland,Rissa tridactyla (kittiwakes),Aves,Animalia,Wind,1,449
85,"Newell, Mark; Wanless, Sarah; Harris, Michael P.; Daunt, Francis",Effects of an extreme weather event on seabird breeding success at a North Sea colony,2015,Y,Y,Scotland,Alca torda (razorbill),Aves,Animalia,Wind,1,173
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Cleyera japonica,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Maesa japonica,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Michelia compressa,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Prunus phaeosticta,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Engelhardtia roxburghiana,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Myrsine seguinii,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Diospyros morrisiana,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Psychotria serpens,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Dischidia formosana,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Elaeocarpus japonicus,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Cleyera japonica,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Vaccinium emarginatum,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Mussaenda pubescens,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Glochidion acuminatum,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Ardisia quinquegona,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Helicia formosana,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Pyrenaria shinkoensis,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Rubus pyrifolius,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Cyclobalanopsis gilva,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Lagerstroemia subcostata,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Eurya loquaiana,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Psychotria serpens,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Hoya carnosa,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Cryptocarya chinensis,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Helicia formosana,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Symplocos theophrastifolia,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Castanopsis spp.*,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Litsea acuminata,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Pyrenaria shinkoensis,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Engelhardtia roxburghiana,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Cinnamomum micranthum,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Machilus zuihoensis,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Ampelopsis cantoniensis,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Meliosma squamulata,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Maesa perlaria var. formosana,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Litsea acuminata,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Randia cochinchinensis,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Rubus pyrifolius,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Machilus thunbergii,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Machilus zuihoensis,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Myrsine seguinii,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
64,"Chang-Yang, Chia-Hao; Sun, I-Fang; Tsai, Cheng-Han; Lu, Chia-Ling; Hsieh, Chang-Fu",ENSO and frost codetermine decade-long temporal variation in flower and seed production in a subtropical Rain forest,2016,Y,Y,Taiwan,Lasianthus spp.†,Angiospermae,Plantae,"snow,ice,cold Temperature",1,87
